"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"327",2020-03-24,"United Kingdom","GBR",967,54,6650,335,11,NA
"328",2020-03-24,"USA","USA",11236,119,46442,590,19,NA
"329",2020-03-25,"Algeria","DZA",42,0,231,17,4,NA
"330",2020-03-25,"Austria","AUT",796,5,5282,30,2,NA
"331",2020-03-25,"Belgium","BEL",526,34,4269,122,6,NA
"332",2020-03-25,"Brazil","BRA",310,12,2201,46,4,NA
"333",2020-03-25,"Canada","CAN",313,3,1959,27,5,NA
"334",2020-03-25,"China","CHN",78,4,81631,3285,63,NA
"335",2020-03-25,"Denmark","DNK",131,8,1591,32,3,NA
"336",2020-03-25,"Ecuador","ECU",101,9,1082,27,2,NA
"337",2020-03-25,"Egypt","EGY",39,5,366,19,2,NA
"338",2020-03-25,"France","FRA",2446,240,22302,1100,17,NA
"339",2020-03-25,"Germany","DEU",2342,23,31554,149,9,NA
"340",2020-03-25,"Greece","GRC",48,3,743,20,3,NA
"341",2020-03-25,"Hungary","HUN",39,2,226,10,0,NA
"342",2020-03-25,"Indonesia","IDN",107,6,686,55,5,NA
"343",2020-03-25,"Iran, Islamic Republic of","IRN",1762,122,24811,1934,29,NA
"344",2020-03-25,"Iraq","IRQ",50,4,316,27,7,NA
"345",2020-03-25,"Italy","ITA",5249,743,69176,6820,28,NA
"346",2020-03-25,"Japan","JPN",65,1,1193,43,14,NA
"347",2020-03-25,"Malaysia","MYS",106,1,1624,15,2,NA
"348",2020-03-25,"Netherlands","NLD",811,63,5560,276,10,NA
"349",2020-03-25,"Norway","NOR",195,2,2566,10,0,NA
"350",2020-03-25,"Philippines","PHL",90,2,552,35,9,NA
"351",2020-03-25,"Poland","POL",152,2,901,10,0,NA
"352",2020-03-25,"Portugal","PRT",302,10,2362,33,3,NA
"353",2020-03-25,"Romania","ROU",186,4,762,11,0,NA
"354",2020-03-25,"San Marino","SMR",0,1,187,21,7,NA
"355",2020-03-25,"Korea, Republic of","KOR",100,6,9137,126,28,NA
"356",2020-03-25,"Spain","ESP",6584,514,39673,2696,15,NA
"357",2020-03-25,"Sweden","SWE",256,11,2272,36,6,NA
"358",2020-03-25,"Switzerland","CHE",774,20,8789,86,10,NA
"359",2020-03-25,"Turkey","TUR",343,7,1872,44,3,NA
"360",2020-03-25,"United Kingdom","GBR",1427,87,8077,422,12,NA
"361",2020-03-25,"USA","USA",8789,211,55231,801,20,NA
"362",2020-03-26,"Algeria","DZA",33,0,264,17,5,NA
"363",2020-03-26,"Australia","AUS",376,3,2799,11,0,NA
"364",2020-03-26,"Austria","AUT",606,4,5888,34,3,NA
"365",2020-03-26,"Belgium","BEL",668,56,4937,178,7,NA
"366",2020-03-26,"Brazil","BRA",232,11,2433,57,5,NA
"367",2020-03-26,"Canada","CAN",1426,8,3385,35,6,NA
"368",2020-03-26,"China","CHN",102,6,81733,3291,64,NA
"369",2020-03-26,"Denmark","DNK",133,2,1724,34,4,NA
"370",2020-03-26,"Dominican Republic","DOM",80,4,392,10,0,NA
"371",2020-03-26,"Ecuador","ECU",129,2,1211,29,3,NA
"372",2020-03-26,"Egypt","EGY",76,2,442,21,3,NA
"373",2020-03-26,"France","FRA",2931,231,25233,1331,18,NA
"374",2020-03-26,"Germany","DEU",4954,49,36508,198,10,NA
"375",2020-03-26,"Greece","GRC",78,2,821,22,4,NA
"376",2020-03-26,"Hungary","HUN",35,0,261,10,1,NA
"377",2020-03-26,"India","IND",87,4,649,13,0,NA
"378",2020-03-26,"Indonesia","IDN",104,3,790,58,6,NA
"379",2020-03-26,"Iran, Islamic Republic of","IRN",2206,143,27017,2077,30,NA
"380",2020-03-26,"Iraq","IRQ",30,2,346,29,8,NA
"381",2020-03-26,"Italy","ITA",5210,685,74386,7505,29,NA
"382",2020-03-26,"Japan","JPN",75,2,1268,45,15,NA
"383",2020-03-26,"Malaysia","MYS",172,4,1796,19,3,NA
"384",2020-03-26,"Netherlands","NLD",852,80,6412,356,11,NA
"385",2020-03-26,"Norway","NOR",350,2,2916,12,1,NA
"386",2020-03-26,"Philippines","PHL",84,3,636,38,10,NA
"387",2020-03-26,"Poland","POL",150,4,1051,14,1,NA
"388",2020-03-26,"Portugal","PRT",633,10,2995,43,4,NA
"389",2020-03-26,"Romania","ROU",144,2,906,13,1,NA
"390",2020-03-26,"San Marino","SMR",21,0,208,21,8,NA
"391",2020-03-26,"Korea, Republic of","KOR",104,5,9241,131,29,NA
"392",2020-03-26,"Spain","ESP",7937,738,47610,3434,16,NA
"393",2020-03-26,"Sweden","SWE",238,6,2510,42,7,NA
"394",2020-03-26,"Switzerland","CHE",925,17,9714,103,11,NA
"395",2020-03-26,"Turkey","TUR",561,15,2433,59,4,NA
"396",2020-03-26,"United Kingdom","GBR",1452,41,9529,463,13,NA
"397",2020-03-26,"USA","USA",13963,249,69194,1050,21,NA
"398",2020-03-27,"Algeria","DZA",41,4,305,21,6,NA
"399",2020-03-27,"Argentina","ARG",87,4,589,12,0,NA
"400",2020-03-27,"Australia","AUS",367,2,3166,13,1,NA
"401",2020-03-27,"Austria","AUT",1141,18,7029,52,4,NA
"402",2020-03-27,"Belgium","BEL",1298,42,6235,220,8,NA
"403",2020-03-27,"Brazil","BRA",482,20,2915,77,6,NA
"404",2020-03-27,"Canada","CAN",633,4,4018,39,7,NA
"405",2020-03-27,"China","CHN",94,5,81827,3296,65,NA
"406",2020-03-27,"Denmark","DNK",153,7,1877,41,5,NA
"407",2020-03-27,"Dominican Republic","DOM",96,0,488,10,1,NA
"408",2020-03-27,"Ecuador","ECU",192,5,1403,34,4,NA
"409",2020-03-27,"Egypt","EGY",14,0,456,21,4,NA
"410",2020-03-27,"France","FRA",3922,365,29155,1696,19,NA
"411",2020-03-27,"Germany","DEU",5780,55,42288,253,11,NA
"412",2020-03-27,"Greece","GRC",71,4,892,26,5,NA
"413",2020-03-27,"Hungary","HUN",39,0,300,10,2,NA
"414",2020-03-27,"India","IND",75,4,724,17,1,NA
"415",2020-03-27,"Indonesia","IDN",103,20,893,78,7,NA
"416",2020-03-27,"Iran, Islamic Republic of","IRN",2389,157,29406,2234,31,NA
"417",2020-03-27,"Iraq","IRQ",36,7,382,36,9,NA
"418",2020-03-27,"Ireland","IRL",255,10,1819,19,0,NA
"419",2020-03-27,"Italy","ITA",6153,660,80539,8165,30,NA
"420",2020-03-27,"Japan","JPN",96,1,1364,46,16,NA
"421",2020-03-27,"Malaysia","MYS",235,4,2031,23,4,NA
"422",2020-03-27,"Morocco","MAR",50,4,275,10,0,NA
"423",2020-03-27,"Netherlands","NLD",1019,78,7431,434,12,NA
"424",2020-03-27,"Norway","NOR",240,2,3156,14,2,NA
"425",2020-03-27,"Philippines","PHL",71,7,707,45,11,NA
"426",2020-03-27,"Poland","POL",170,2,1221,16,2,NA
"427",2020-03-27,"Portugal","PRT",549,17,3544,60,5,NA
"428",2020-03-27,"Romania","ROU",123,4,1029,17,2,NA
"429",2020-03-27,"San Marino","SMR",10,0,218,21,9,NA
"430",2020-03-27,"Korea, Republic of","KOR",91,8,9332,139,30,NA
"431",2020-03-27,"Spain","ESP",8578,655,56188,4089,17,NA
"432",2020-03-27,"Sweden","SWE",296,24,2806,66,8,NA
"433",2020-03-27,"Switzerland","CHE",1000,58,10714,161,12,NA
"434",2020-03-27,"Turkey","TUR",1196,16,3629,75,5,NA
"435",2020-03-27,"United Kingdom","GBR",2129,115,11658,578,14,NA
"436",2020-03-27,"USA","USA",16797,246,85991,1296,22,NA
"437",2020-03-28,"Algeria","DZA",0,0,305,21,7,NA
"438",2020-03-28,"Argentina","ARG",101,5,690,17,1,NA
"439",2020-03-28,"Australia","AUS",212,0,3378,13,2,NA
"440",2020-03-28,"Austria","AUT",668,16,7697,68,5,NA
"441",2020-03-28,"Belgium","BEL",1049,69,7284,289,9,NA
"442",2020-03-28,"Brazil","BRA",502,15,3417,92,7,NA
"443",2020-03-28,"Canada","CAN",657,14,4675,53,8,NA
"444",2020-03-28,"China","CHN",119,3,81946,3299,66,NA
"445",2020-03-28,"Denmark","DNK",169,11,2046,52,6,NA
"446",2020-03-28,"Dominican Republic","DOM",93,10,581,20,2,NA
"447",2020-03-28,"Ecuador","ECU",224,7,1627,41,5,NA
"448",2020-03-28,"Egypt","EGY",39,3,495,24,5,NA
"449",2020-03-28,"France","FRA",3809,299,32964,1995,20,NA
"450",2020-03-28,"Germany","DEU",6294,72,48582,325,12,NA
"451",2020-03-28,"Greece","GRC",74,2,966,28,6,NA
"452",2020-03-28,"Hungary","HUN",43,1,343,11,3,NA
"453",2020-03-28,"India","IND",149,2,873,19,2,NA
"454",2020-03-28,"Indonesia","IDN",153,9,1046,87,8,NA
"455",2020-03-28,"Iran, Islamic Republic of","IRN",2926,144,32332,2378,32,NA
"456",2020-03-28,"Iraq","IRQ",76,4,458,40,10,NA
"457",2020-03-28,"Ireland","IRL",302,3,2121,22,1,NA
"458",2020-03-28,"Israel","ISR",369,2,3035,10,0,NA
"459",2020-03-28,"Italy","ITA",5959,971,86498,9136,31,NA
"460",2020-03-28,"Japan","JPN",135,3,1499,49,17,NA
"461",2020-03-28,"Luxembourg","LUX",152,6,1605,15,0,NA
"462",2020-03-28,"Malaysia","MYS",130,3,2161,26,5,NA
"463",2020-03-28,"Mexico","MEX",132,4,717,12,0,NA
"464",2020-03-28,"Morocco","MAR",70,13,345,23,1,NA
"465",2020-03-28,"Netherlands","NLD",1172,112,8603,546,13,NA
"466",2020-03-28,"Norway","NOR",425,2,3581,16,3,NA
"467",2020-03-28,"Panama","PAN",112,5,786,14,0,NA
"468",2020-03-28,"Peru","PER",55,2,635,11,0,NA
"469",2020-03-28,"Philippines","PHL",96,9,803,54,12,NA
"470",2020-03-28,"Poland","POL",168,0,1389,16,3,NA
"471",2020-03-28,"Portugal","PRT",724,16,4268,76,6,NA
"472",2020-03-28,"Romania","ROU",263,7,1292,24,3,NA
"473",2020-03-28,"San Marino","SMR",5,0,223,21,10,NA
"474",2020-03-28,"Korea, Republic of","KOR",146,5,9478,144,31,NA
"475",2020-03-28,"Spain","ESP",7871,769,64059,4858,18,NA
"476",2020-03-28,"Sweden","SWE",240,26,3046,92,9,NA
"477",2020-03-28,"Switzerland","CHE",1390,36,12104,197,13,NA
"478",2020-03-28,"Turkey","TUR",2069,17,5698,92,6,NA
"479",2020-03-28,"United Kingdom","GBR",2885,181,14543,759,15,NA
"480",2020-03-28,"USA","USA",18695,411,104686,1707,23,NA
"481",2020-03-29,"Albania","ALB",11,1,197,10,0,NA
"482",2020-03-29,"Algeria","DZA",104,5,409,26,8,NA
"483",2020-03-29,"Argentina","ARG",55,2,745,19,2,NA
"484",2020-03-29,"Australia","AUS",431,1,3809,14,3,NA
"485",2020-03-29,"Austria","AUT",594,0,8291,68,6,NA
"486",2020-03-29,"Belgium","BEL",1850,64,9134,353,10,NA
"487",2020-03-29,"Brazil","BRA",487,22,3904,114,8,NA
"488",2020-03-29,"Canada","CAN",711,7,5386,60,9,NA
"489",2020-03-29,"China","CHN",113,5,82059,3304,67,NA
"490",2020-03-29,"Czech Republic","CZE",384,2,2663,11,0,NA
"491",2020-03-29,"Denmark","DNK",155,13,2201,65,7,NA
"492",2020-03-29,"Dominican Republic","DOM",138,8,719,28,3,NA
"493",2020-03-29,"Ecuador","ECU",208,7,1835,48,6,NA
"494",2020-03-29,"Egypt","EGY",41,6,536,30,6,NA
"495",2020-03-29,"France","FRA",4611,319,37575,2314,21,NA
"496",2020-03-29,"Germany","DEU",3965,64,52547,389,13,NA
"497",2020-03-29,"Greece","GRC",95,4,1061,32,7,NA
"498",2020-03-29,"Hungary","HUN",65,2,408,13,4,NA
"499",2020-03-29,"India","IND",106,6,979,25,3,NA
"500",2020-03-29,"Indonesia","IDN",109,15,1155,102,9,NA
"501",2020-03-29,"Iran, Islamic Republic of","IRN",3076,139,35408,2517,33,NA
"502",2020-03-29,"Iraq","IRQ",48,2,506,42,11,NA
"503",2020-03-29,"Ireland","IRL",294,14,2415,36,2,NA
"504",2020-03-29,"Israel","ISR",584,2,3619,12,1,NA
"505",2020-03-29,"Italy","ITA",5974,887,92472,10023,32,NA
"506",2020-03-29,"Japan","JPN",194,3,1693,52,18,NA
"507",2020-03-29,"Luxembourg","LUX",226,3,1831,18,1,NA
"508",2020-03-29,"Malaysia","MYS",159,1,2320,27,6,NA
"509",2020-03-29,"Mexico","MEX",131,4,848,16,1,NA
"510",2020-03-29,"Morocco","MAR",13,0,358,23,2,NA
"511",2020-03-29,"Netherlands","NLD",1159,93,9762,639,14,NA
"512",2020-03-29,"Norway","NOR",264,4,3845,20,4,NA
"513",2020-03-29,"Pakistan","PAK",211,2,1408,11,0,NA
"514",2020-03-29,"Panama","PAN",115,3,901,17,1,NA
"515",2020-03-29,"Peru","PER",36,5,671,16,1,NA
"516",2020-03-29,"Philippines","PHL",272,14,1075,68,13,NA
"517",2020-03-29,"Poland","POL",249,2,1638,18,4,NA
"518",2020-03-29,"Portugal","PRT",902,24,5170,100,7,NA
"519",2020-03-29,"Romania","ROU",160,5,1452,29,4,NA
"520",2020-03-29,"San Marino","SMR",1,1,224,22,11,NA
"521",2020-03-29,"Serbia","SRB",202,4,659,10,0,NA
"522",2020-03-29,"Korea, Republic of","KOR",105,8,9583,152,32,NA
"523",2020-03-29,"Spain","ESP",8189,832,72248,5690,19,NA
"524",2020-03-29,"Sweden","SWE",401,10,3447,102,10,NA
"525",2020-03-29,"Switzerland","CHE",1048,38,13152,235,14,NA
"526",2020-03-29,"Turkey","TUR",1704,16,7402,108,7,NA
"527",2020-03-29,"United Kingdom","GBR",2546,260,17089,1019,16,NA
"528",2020-03-29,"USA","USA",19979,484,124665,2191,24,NA
"529",2020-03-30,"Albania","ALB",15,0,212,10,1,NA
"530",2020-03-30,"Algeria","DZA",45,3,454,29,9,NA
"531",2020-03-30,"Argentina","ARG",75,1,820,20,3,NA
"532",2020-03-30,"Australia","AUS",284,2,4093,16,4,NA
"533",2020-03-30,"Austria","AUT",522,18,8813,86,7,NA
"534",2020-03-30,"Belgium","BEL",1702,78,10836,431,11,NA
"535",2020-03-30,"Brazil","BRA",352,22,4256,136,9,NA
"536",2020-03-30,"Canada","CAN",869,1,6255,61,10,NA
"537",2020-03-30,"China","CHN",98,2,82157,3306,68,NA
"538",2020-03-30,"Colombia","COL",94,4,702,10,0,NA
"539",2020-03-30,"Czech Republic","CZE",166,5,2829,16,1,NA
"540",2020-03-30,"Denmark","DNK",194,7,2395,72,8,NA
"541",2020-03-30,"Dominican Republic","DOM",140,11,859,39,4,NA
"542",2020-03-30,"Ecuador","ECU",55,10,1890,58,7,NA
"543",2020-03-30,"Egypt","EGY",40,6,576,36,7,NA
"544",2020-03-30,"Finland","FIN",0,2,1218,11,0,NA
"545",2020-03-30,"France","FRA",2599,292,40174,2606,22,NA
"546",2020-03-30,"Germany","DEU",4751,66,57298,455,14,NA
"547",2020-03-30,"Greece","GRC",95,6,1156,38,8,NA
"548",2020-03-30,"Hungary","HUN",39,2,447,15,5,NA
"549",2020-03-30,"India","IND",92,4,1071,29,4,NA
"550",2020-03-30,"Indonesia","IDN",130,12,1285,114,10,NA
"551",2020-03-30,"Iran, Islamic Republic of","IRN",2901,123,38309,2640,34,NA
"552",2020-03-30,"Iraq","IRQ",41,0,547,42,12,NA
"553",2020-03-30,"Ireland","IRL",200,10,2615,46,3,NA
"554",2020-03-30,"Israel","ISR",628,3,4247,15,2,NA
"555",2020-03-30,"Italy","ITA",5217,758,97689,10781,33,NA
"556",2020-03-30,"Japan","JPN",173,2,1866,54,19,NA
"557",2020-03-30,"Lebanon","LBN",26,2,438,10,0,NA
"558",2020-03-30,"Luxembourg","LUX",119,3,1950,21,2,NA
"559",2020-03-30,"Malaysia","MYS",150,7,2470,34,7,NA
"560",2020-03-30,"Mexico","MEX",145,4,993,20,2,NA
"561",2020-03-30,"Morocco","MAR",121,3,479,26,3,NA
"562",2020-03-30,"Netherlands","NLD",1104,132,10866,771,15,NA
"563",2020-03-30,"Norway","NOR",257,2,4102,22,5,NA
"564",2020-03-30,"Pakistan","PAK",118,2,1526,13,1,NA
"565",2020-03-30,"Panama","PAN",88,7,989,24,2,NA
"566",2020-03-30,"Peru","PER",181,2,852,18,2,NA
"567",2020-03-30,"Philippines","PHL",343,3,1418,71,14,NA
"568",2020-03-30,"Poland","POL",224,4,1862,22,5,NA
"569",2020-03-30,"Portugal","PRT",792,19,5962,119,8,NA
"570",2020-03-30,"Romania","ROU",308,11,1760,40,5,NA
"571",2020-03-30,"San Marino","SMR",5,2,229,24,12,NA
"572",2020-03-30,"Serbia","SRB",82,3,741,13,1,NA
"573",2020-03-30,"Slovenia","SVN",39,2,730,11,0,NA
"574",2020-03-30,"Korea, Republic of","KOR",78,6,9661,158,33,NA
"575",2020-03-30,"Spain","ESP",6549,838,78797,6528,20,NA
"576",2020-03-30,"Sweden","SWE",253,8,3700,110,11,NA
"577",2020-03-30,"Switzerland","CHE",1122,22,14274,257,15,NA
"578",2020-03-30,"Turkey","TUR",1815,23,9217,131,8,NA
"579",2020-03-30,"United Kingdom","GBR",2433,209,19522,1228,17,NA
"580",2020-03-30,"USA","USA",18360,318,143025,2509,25,NA
"581",2020-03-31,"Albania","ALB",11,2,223,12,2,NA
"582",2020-03-31,"Algeria","DZA",57,2,511,31,10,NA
"583",2020-03-31,"Argentina","ARG",146,4,966,24,4,NA
"584",2020-03-31,"Australia","AUS",464,3,4557,19,5,NA
"585",2020-03-31,"Austria","AUT",805,22,9618,108,8,NA
"586",2020-03-31,"Belgium","BEL",1063,82,11899,513,12,NA
"587",2020-03-31,"Brazil","BRA",323,23,4579,159,10,NA
"588",2020-03-31,"Burkina Faso","BFA",42,3,222,12,0,NA
"589",2020-03-31,"Canada","CAN",1169,28,7424,89,11,NA
"590",2020-03-31,"China","CHN",84,3,82241,3309,69,NA
"591",2020-03-31,"Colombia","COL",96,4,798,14,1,NA
"592",2020-03-31,"Czech Republic","CZE",173,8,3002,24,2,NA
"593",2020-03-31,"Denmark","DNK",182,5,2577,77,9,NA
"594",2020-03-31,"Dominican Republic","DOM",42,3,901,42,5,NA
"595",2020-03-31,"Ecuador","ECU",76,4,1966,62,8,NA
"596",2020-03-31,"Egypt","EGY",33,4,609,40,8,NA
"597",2020-03-31,"Finland","FIN",95,2,1313,13,1,NA
"598",2020-03-31,"France","FRA",4376,418,44550,3024,23,NA
"599",2020-03-31,"Germany","DEU",4615,128,61913,583,15,NA
"600",2020-03-31,"Greece","GRC",56,5,1212,43,9,NA
"601",2020-03-31,"Hungary","HUN",45,1,492,16,6,NA
"602",2020-03-31,"India","IND",180,3,1251,32,5,NA
"603",2020-03-31,"Indonesia","IDN",129,8,1414,122,11,NA
"604",2020-03-31,"Iran, Islamic Republic of","IRN",3186,117,41495,2757,35,NA
"605",2020-03-31,"Iraq","IRQ",83,4,630,46,13,NA
"606",2020-03-31,"Ireland","IRL",295,8,2910,54,4,NA
"607",2020-03-31,"Israel","ISR",226,2,4473,17,3,NA
"608",2020-03-31,"Italy","ITA",4050,810,101739,11591,34,NA
"609",2020-03-31,"Japan","JPN",87,2,1953,56,20,NA
"610",2020-03-31,"Lebanon","LBN",8,1,446,11,1,NA
"611",2020-03-31,"Luxembourg","LUX",38,1,1988,22,3,NA
"612",2020-03-31,"Malaysia","MYS",156,3,2626,37,8,NA
"613",2020-03-31,"Mexico","MEX",101,8,1094,28,3,NA
"614",2020-03-31,"Morocco","MAR",77,7,556,33,4,NA
"615",2020-03-31,"Netherlands","NLD",884,93,11750,864,16,NA
"616",2020-03-31,"Norway","NOR",124,4,4226,26,6,NA
"617",2020-03-31,"Pakistan","PAK",99,5,1625,18,2,NA
"618",2020-03-31,"Panama","PAN",86,2,1075,26,3,NA
"619",2020-03-31,"Peru","PER",98,6,950,24,3,NA
"620",2020-03-31,"Philippines","PHL",666,17,2084,88,15,NA
"621",2020-03-31,"Poland","POL",193,9,2055,31,6,NA
"622",2020-03-31,"Portugal","PRT",446,21,6408,140,9,NA
"623",2020-03-31,"Romania","ROU",192,4,1952,44,6,NA
"624",2020-03-31,"Russian Federation","RUS",302,2,1836,10,0,NA
"625",2020-03-31,"San Marino","SMR",0,1,229,25,13,NA
"626",2020-03-31,"Serbia","SRB",0,0,741,13,2,NA
"627",2020-03-31,"Slovenia","SVN",33,0,763,11,1,NA
"628",2020-03-31,"Korea, Republic of","KOR",125,5,9786,163,34,NA
"629",2020-03-31,"Spain","ESP",6398,812,85195,7340,21,NA
"630",2020-03-31,"Sweden","SWE",328,36,4028,146,12,NA
"631",2020-03-31,"Switzerland","CHE",1138,38,15412,295,16,NA
"632",2020-03-31,"Thailand","THA",263,3,1651,10,0,NA
"633",2020-03-31,"Turkey","TUR",1610,37,10827,168,9,NA
"634",2020-03-31,"Ukraine","UKR",62,2,480,11,0,NA
"635",2020-03-31,"United Kingdom","GBR",2619,180,22141,1408,18,NA
"636",2020-03-31,"USA","USA",21595,661,164620,3170,26,NA
"637",2020-04-01,"Albania","ALB",20,3,243,15,3,NA
"638",2020-04-01,"Algeria","DZA",73,4,584,35,11,NA
"639",2020-04-01,"Andorra","AND",6,4,376,12,0,NA
"640",2020-04-01,"Argentina","ARG",0,0,966,24,5,NA
"641",2020-04-01,"Australia","AUS",150,1,4707,20,6,NA
"642",2020-04-01,"Austria","AUT",564,20,10182,128,9,NA
"643",2020-04-01,"Belgium","BEL",876,192,12775,705,13,NA
"644",2020-04-01,"Bosnia and Herzegovina","BIH",60,4,413,12,0,NA
"645",2020-04-01,"Brazil","BRA",1138,42,5717,201,11,NA
"646",2020-04-01,"Burkina Faso","BFA",24,0,246,12,1,NA
"647",2020-04-01,"Canada","CAN",1112,7,8536,96,12,NA
"648",2020-04-01,"Chile","CHL",289,4,2738,12,0,NA
"649",2020-04-01,"China","CHN",54,1,82295,3310,70,NA
"650",2020-04-01,"Colombia","COL",108,2,906,16,2,NA
"651",2020-04-01,"Czech Republic","CZE",306,7,3308,31,3,NA
"652",2020-04-01,"Denmark","DNK",283,13,2860,90,10,NA
"653",2020-04-01,"Dominican Republic","DOM",208,9,1109,51,6,NA
"654",2020-04-01,"Ecuador","ECU",336,17,2302,79,9,NA
"655",2020-04-01,"Egypt","EGY",47,1,656,41,9,NA
"656",2020-04-01,"Finland","FIN",71,4,1384,17,2,NA
"657",2020-04-01,"France","FRA",7578,499,52128,3523,24,NA
"658",2020-04-01,"Germany","DEU",5453,149,67366,732,16,NA
"659",2020-04-01,"Greece","GRC",102,6,1314,49,10,NA
"660",2020-04-01,"Honduras","HND",31,3,172,10,0,NA
"661",2020-04-01,"Hungary","HUN",33,4,525,20,7,NA
"662",2020-04-01,"India","IND",146,3,1397,35,6,NA
